Altitude	Temperature	Pressure	HE[m-3]	H2[m-3]	Total_mass_density
5.996700e+02	6.705948e+02	1.744204e-06	2.142926e+12	1.856888e+14	3.540730e-06
6.006700e+02	6.714857e+02	1.729553e-06	2.091061e+12	1.837719e+14	3.510467e-06
6.016700e+02	6.722106e+02	1.719930e-06	2.073881e+12	1.826716e+14	3.490809e-06
6.026700e+02	6.729355e+02	1.710308e-06	2.056701e+12	1.815713e+14	3.471152e-06
6.036700e+02	6.736604e+02	1.700685e-06	2.039521e+12	1.804711e+14	3.451494e-06
6.046700e+02	6.743853e+02	1.691063e-06	2.022341e+12	1.793708e+14	3.431837e-06
6.056700e+02	6.751102e+02	1.681440e-06	2.005160e+12	1.782705e+14	3.412179e-06
6.066700e+02	6.758351e+02	1.671818e-06	1.987980e+12	1.771702e+14	3.392522e-06
6.076700e+02	6.765600e+02	1.662196e-06	1.970800e+12	1.760699e+14	3.372864e-06
6.086700e+02	6.772849e+02	1.652573e-06	1.953620e+12	1.749696e+14	3.353207e-06
6.096700e+02	6.780098e+02	1.642951e-06	1.936440e+12	1.738693e+14	3.333549e-06
6.106700e+02	6.787347e+02	1.633328e-06	1.919260e+12	1.727691e+14	3.313892e-06
6.116700e+02	6.794596e+02	1.623706e-06	1.902079e+12	1.716688e+14	3.294234e-06
6.126700e+02	6.801845e+02	1.614083e-06	1.884899e+12	1.705685e+14	3.274577e-06
6.136700e+02	6.809094e+02	1.604461e-06	1.867719e+12	1.694682e+14	3.254920e-06
6.146700e+02	6.816343e+02	1.594838e-06	1.850539e+12	1.683679e+14	3.235262e-06
6.156700e+02	6.823592e+02	1.585216e-06	1.833359e+12	1.672676e+14	3.215605e-06
6.166700e+02	6.830841e+02	1.575593e-06	1.816179e+12	1.661673e+14	3.195947e-06
6.176700e+02	6.838090e+02	1.565971e-06	1.798999e+12	1.650671e+14	3.176290e-06
6.186700e+02	6.845339e+02	1.556348e-06	1.781818e+12	1.639668e+14	3.156632e-06
6.196700e+02	6.852588e+02	1.546726e-06	1.764638e+12	1.628665e+14	3.136975e-06
6.206700e+02	6.859837e+02	1.537103e-06	1.747458e+12	1.617662e+14	3.117317e-06
6.216700e+02	6.867086e+02	1.527481e-06	1.730278e+12	1.606659e+14	3.097660e-06
6.226700e+02	6.874335e+02	1.517858e-06	1.713098e+12	1.595656e+14	3.078002e-06
6.236700e+02	6.881584e+02	1.508236e-06	1.695918e+12	1.584654e+14	3.058345e-06
6.246700e+02	6.888833e+02	1.498613e-06	1.678737e+12	1.573651e+14	3.038687e-06
6.256700e+02	6.896082e+02	1.488991e-06	1.661557e+12	1.562648e+14	3.019030e-06
6.266700e+02	6.903331e+02	1.479368e-06	1.644377e+12	1.551645e+14	2.999373e-06
6.276700e+02	6.910580e+02	1.469746e-06	1.627197e+12	1.540642e+14	2.979715e-06
6.286700e+02	6.917829e+02	1.460123e-06	1.610017e+12	1.529639e+14	2.960058e-06
6.296700e+02	6.925078e+02	1.450501e-06	1.592837e+12	1.518636e+14	2.940400e-06
6.306700e+02	6.932327e+02	1.440878e-06	1.575656e+12	1.507634e+14	2.920743e-06
6.316700e+02	6.939576e+02	1.431256e-06	1.558476e+12	1.496631e+14	2.901085e-06
6.326700e+02	6.946825e+02	1.421633e-06	1.541296e+12	1.485628e+14	2.881428e-06
6.336700e+02	6.954074e+02	1.412011e-06	1.524116e+12	1.474625e+14	2.861770e-06
6.346700e+02	6.961323e+02	1.402388e-06	1.506936e+12	1.463622e+14	2.842113e-06
6.356700e+02	6.968572e+02	1.392766e-06	1.489756e+12	1.452619e+14	2.822455e-06
6.366700e+02	6.975821e+02	1.383143e-06	1.472575e+12	1.441616e+14	2.802798e-06
6.376700e+02	6.983070e+02	1.373521e-06	1.455395e+12	1.430614e+14	2.783140e-06
6.386700e+02	6.990319e+02	1.363898e-06	1.438215e+12	1.419611e+14	2.763483e-06
6.396700e+02	6.997568e+02	1.354276e-06	1.421035e+12	1.408608e+14	2.743826e-06
6.406700e+02	7.004817e+02	1.344653e-06	1.403855e+12	1.397605e+14	2.724168e-06
6.416700e+02	7.012066e+02	1.335031e-06	1.386675e+12	1.386602e+14	2.704511e-06
6.426700e+02	7.019315e+02	1.325408e-06	1.369494e+12	1.375599e+14	2.684853e-06
6.436700e+02	7.026564e+02	1.315786e-06	1.352314e+12	1.364597e+14	2.665196e-06
6.446700e+02	7.033813e+02	1.306163e-06	1.335134e+12	1.353594e+14	2.645538e-06
6.456700e+02	7.041062e+02	1.296541e-06	1.317954e+12	1.342591e+14	2.625881e-06
6.466700e+02	7.048311e+02	1.286918e-06	1.300774e+12	1.331588e+14	2.606223e-06
6.476700e+02	7.055560e+02	1.277296e-06	1.283594e+12	1.320585e+14	2.586566e-06
6.486700e+02	7.062809e+02	1.267673e-06	1.266413e+12	1.309582e+14	2.566908e-06
6.496700e+02	7.070058e+02	1.258051e-06	1.249233e+12	1.298579e+14	2.547251e-06
6.506700e+02	7.077307e+02	1.248428e-06	1.232053e+12	1.287577e+14	2.527594e-06
6.516700e+02	7.084556e+02	1.238806e-06	1.214873e+12	1.276574e+14	2.507936e-06
6.526700e+02	7.091805e+02	1.229183e-06	1.197693e+12	1.265571e+14	2.488279e-06
6.536700e+02	7.099054e+02	1.219561e-06	1.180513e+12	1.254568e+14	2.468621e-06
6.546700e+02	7.106303e+02	1.209938e-06	1.163332e+12	1.243565e+14	2.448964e-06
6.556700e+02	7.113552e+02	1.200316e-06	1.146152e+12	1.232562e+14	2.429306e-06
6.566700e+02	7.120801e+02	1.190693e-06	1.128972e+12	1.221559e+14	2.409649e-06
6.576700e+02	7.128050e+02	1.181071e-06	1.111792e+12	1.210557e+14	2.389991e-06
6.586700e+02	7.135299e+02	1.171449e-06	1.094612e+12	1.199554e+14	2.370334e-06
6.596700e+02	7.142548e+02	1.161826e-06	1.077432e+12	1.188551e+14	2.350676e-06
6.606700e+02	7.149797e+02	1.152204e-06	1.060251e+12	1.177548e+14	2.331019e-06
6.616700e+02	7.157046e+02	1.142581e-06	1.043071e+12	1.166545e+14	2.311361e-06
6.626700e+02	7.164295e+02	1.132959e-06	1.025891e+12	1.155542e+14	2.291704e-06
6.636700e+02	7.171544e+02	1.123336e-06	1.008711e+12	1.144540e+14	2.272047e-06
6.646700e+02	7.178793e+02	1.113714e-06	9.915308e+11	1.133537e+14	2.252389e-06
6.656700e+02	7.186042e+02	1.104091e-06	9.743507e+11	1.122534e+14	2.232732e-06
6.666700e+02	7.193291e+02	1.094469e-06	9.571705e+11	1.111531e+14	2.213074e-06
6.676700e+02	7.200540e+02	1.084846e-06	9.399903e+11	1.100528e+14	2.193417e-06
6.686700e+02	7.207789e+02	1.075224e-06	9.228102e+11	1.089525e+14	2.173759e-06
6.696700e+02	7.215038e+02	1.065601e-06	9.056300e+11	1.078522e+14	2.154102e-06
6.706700e+02	7.222287e+02	1.055979e-06	8.884498e+11	1.067520e+14	2.134444e-06
6.716700e+02	7.229536e+02	1.046356e-06	8.712697e+11	1.056517e+14	2.114787e-06
6.726700e+02	7.236785e+02	1.036734e-06	8.540895e+11	1.045514e+14	2.095129e-06
6.736700e+02	7.244034e+02	1.027111e-06	8.369093e+11	1.034511e+14	2.075472e-06
6.746700e+02	7.251283e+02	1.017489e-06	8.197292e+11	1.023508e+14	2.055814e-06
6.756700e+02	7.258532e+02	1.007866e-06	8.025490e+11	1.012505e+14	2.036157e-06
6.766700e+02	7.265781e+02	9.982437e-07	7.853689e+11	1.001502e+14	2.016500e-06
6.776700e+02	7.273030e+02	9.886212e-07	7.681887e+11	9.904996e+13	1.996842e-06
6.786700e+02	7.280279e+02	9.789987e-07	7.510085e+11	9.794968e+13	1.977185e-06
6.796700e+02	7.287528e+02	9.693762e-07	7.338284e+11	9.684939e+13	1.957527e-06
6.806700e+02	7.294777e+02	9.597537e-07	7.166482e+11	9.574911e+13	1.937870e-06
6.816700e+02	7.302026e+02	9.501312e-07	6.994680e+11	9.464882e+13	1.918212e-06
6.826700e+02	7.309274e+02	9.405088e-07	6.822879e+11	9.354854e+13	1.898555e-06
6.836700e+02	7.316523e+02	9.308863e-07	6.651077e+11	9.244825e+13	1.878897e-06
6.846700e+02	7.323772e+02	9.212638e-07	6.479275e+11	9.134797e+13	1.859240e-06
6.856700e+02	7.331021e+02	9.116413e-07	6.307474e+11	9.024768e+13	1.839582e-06
6.866700e+02	7.338270e+02	9.020188e-07	6.135672e+11	8.914740e+13	1.819925e-06
6.876700e+02	7.345519e+02	8.923963e-07	5.963871e+11	8.804711e+13	1.800267e-06
6.886700e+02	7.352768e+02	8.827738e-07	5.792069e+11	8.694683e+13	1.780610e-06
6.896700e+02	7.360017e+02	8.731513e-07	5.620267e+11	8.584654e+13	1.760953e-06
6.906700e+02	7.367266e+02	8.635288e-07	5.448466e+11	8.474626e+13	1.741295e-06
6.916700e+02	7.374515e+02	8.539063e-07	5.276664e+11	8.364597e+13	1.721638e-06
6.926700e+02	7.381764e+02	8.442839e-07	5.104862e+11	8.254569e+13	1.701980e-06
6.936700e+02	7.389013e+02	8.346614e-07	4.933061e+11	8.144540e+13	1.682323e-06
6.946700e+02	7.396262e+02	8.250389e-07	4.761259e+11	8.034512e+13	1.662665e-06
6.956700e+02	7.403511e+02	8.154164e-07	4.589457e+11	7.924483e+13	1.643008e-06
6.966700e+02	7.410760e+02	8.057939e-07	4.417656e+11	7.814455e+13	1.623350e-06
6.976700e+02	7.418009e+02	7.961714e-07	4.245854e+11	7.704426e+13	1.603693e-06
6.986700e+02	7.425258e+02	7.865489e-07	4.074053e+11	7.594398e+13	1.584035e-06
6.996700e+02	7.432925e+02	7.773319e-07	3.912132e+11	7.489080e+13	1.565211e-06
7.006700e+02	7.446137e+02	7.735021e-07	3.881487e+11	7.446358e+13	1.557460e-06
7.016700e+02	7.459348e+02	7.696723e-07	3.850841e+11	7.403636e+13	1.549708e-06
7.026700e+02	7.472560e+02	7.658426e-07	3.820196e+11	7.360914e+13	1.541956e-06
7.036700e+02	7.485772e+02	7.620128e-07	3.789551e+11	7.318192e+13	1.534204e-06
7.046700e+02	7.498984e+02	7.581830e-07	3.758905e+11	7.275470e+13	1.526453e-06
7.056700e+02	7.512195e+02	7.543532e-07	3.728260e+11	7.232748e+13	1.518701e-06
7.066700e+02	7.525407e+02	7.505234e-07	3.697615e+11	7.190026e+13	1.510949e-06
7.076700e+02	7.538619e+02	7.466936e-07	3.666969e+11	7.147304e+13	1.503197e-06
7.086700e+02	7.551831e+02	7.428638e-07	3.636324e+11	7.104581e+13	1.495446e-06
7.096700e+02	7.565042e+02	7.390340e-07	3.605679e+11	7.061859e+13	1.487694e-06
7.106700e+02	7.578254e+02	7.352043e-07	3.575034e+11	7.019137e+13	1.479942e-06
7.116700e+02	7.591466e+02	7.313745e-07	3.544388e+11	6.976415e+13	1.472190e-06
7.126700e+02	7.604678e+02	7.275447e-07	3.513743e+11	6.933693e+13	1.464439e-06
7.136700e+02	7.617889e+02	7.237149e-07	3.483098e+11	6.890971e+13	1.456687e-06
7.146700e+02	7.631101e+02	7.198851e-07	3.452452e+11	6.848249e+13	1.448935e-06
7.156700e+02	7.644313e+02	7.160553e-07	3.421807e+11	6.805527e+13	1.441183e-06
7.166700e+02	7.657525e+02	7.122255e-07	3.391162e+11	6.762805e+13	1.433432e-06
7.176700e+02	7.670736e+02	7.083957e-07	3.360516e+11	6.720083e+13	1.425680e-06
7.186700e+02	7.683948e+02	7.045660e-07	3.329871e+11	6.677360e+13	1.417928e-06
7.196700e+02	7.697160e+02	7.007362e-07	3.299226e+11	6.634638e+13	1.410177e-06
7.206700e+02	7.710372e+02	6.969064e-07	3.268581e+11	6.591916e+13	1.402425e-06
7.216700e+02	7.723583e+02	6.930766e-07	3.237935e+11	6.549194e+13	1.394673e-06
7.226700e+02	7.736795e+02	6.892468e-07	3.207290e+11	6.506472e+13	1.386921e-06
7.236700e+02	7.750007e+02	6.854170e-07	3.176645e+11	6.463750e+13	1.379170e-06
7.246700e+02	7.763219e+02	6.815872e-07	3.145999e+11	6.421028e+13	1.371418e-06
7.256700e+02	7.776430e+02	6.777574e-07	3.115354e+11	6.378306e+13	1.363666e-06
7.266700e+02	7.789642e+02	6.739277e-07	3.084709e+11	6.335584e+13	1.355914e-06
7.276700e+02	7.802854e+02	6.700979e-07	3.054063e+11	6.292861e+13	1.348163e-06
7.286700e+02	7.816066e+02	6.662681e-07	3.023418e+11	6.250139e+13	1.340411e-06
7.296700e+02	7.829277e+02	6.624383e-07	2.992773e+11	6.207417e+13	1.332659e-06
7.306700e+02	7.842489e+02	6.586085e-07	2.962128e+11	6.164695e+13	1.324907e-06
7.316700e+02	7.855701e+02	6.547787e-07	2.931482e+11	6.121973e+13	1.317156e-06
7.326700e+02	7.868913e+02	6.509489e-07	2.900837e+11	6.079251e+13	1.309404e-06
7.336700e+02	7.882124e+02	6.471191e-07	2.870192e+11	6.036529e+13	1.301652e-06
7.346700e+02	7.895336e+02	6.432894e-07	2.839546e+11	5.993807e+13	1.293900e-06
7.356700e+02	7.908548e+02	6.394596e-07	2.808901e+11	5.951085e+13	1.286149e-06
7.366700e+02	7.921760e+02	6.356298e-07	2.778256e+11	5.908362e+13	1.278397e-06
7.376700e+02	7.934971e+02	6.318000e-07	2.747610e+11	5.865640e+13	1.270645e-06
7.386700e+02	7.948183e+02	6.279702e-07	2.716965e+11	5.822918e+13	1.262893e-06
7.396700e+02	7.961395e+02	6.241404e-07	2.686320e+11	5.780196e+13	1.255142e-06
7.406700e+02	7.974607e+02	6.203106e-07	2.655675e+11	5.737474e+13	1.247390e-06
7.416700e+02	7.987818e+02	6.164809e-07	2.625029e+11	5.694752e+13	1.239638e-06
7.426700e+02	8.001030e+02	6.126511e-07	2.594384e+11	5.652030e+13	1.231886e-06
7.436700e+02	8.014242e+02	6.088213e-07	2.563739e+11	5.609308e+13	1.224135e-06
7.446700e+02	8.027454e+02	6.049915e-07	2.533093e+11	5.566586e+13	1.216383e-06
7.456700e+02	8.040665e+02	6.011617e-07	2.502448e+11	5.523864e+13	1.208631e-06
7.466700e+02	8.053877e+02	5.973319e-07	2.471803e+11	5.481141e+13	1.200879e-06
7.476700e+02	8.067089e+02	5.935021e-07	2.441157e+11	5.438419e+13	1.193128e-06
7.486700e+02	8.080301e+02	5.896723e-07	2.410512e+11	5.395697e+13	1.185376e-06
7.496700e+02	8.093512e+02	5.858426e-07	2.379867e+11	5.352975e+13	1.177624e-06
7.506700e+02	8.106724e+02	5.820128e-07	2.349222e+11	5.310253e+13	1.169872e-06
7.516700e+02	8.119936e+02	5.781830e-07	2.318576e+11	5.267531e+13	1.162121e-06
7.526700e+02	8.133148e+02	5.743532e-07	2.287931e+11	5.224809e+13	1.154369e-06
7.536700e+02	8.146359e+02	5.705234e-07	2.257286e+11	5.182087e+13	1.146617e-06
7.546700e+02	8.159571e+02	5.666936e-07	2.226640e+11	5.139365e+13	1.138865e-06
7.556700e+02	8.172783e+02	5.628638e-07	2.195995e+11	5.096642e+13	1.131114e-06
7.566700e+02	8.185995e+02	5.590340e-07	2.165350e+11	5.053920e+13	1.123362e-06
7.576700e+02	8.199206e+02	5.552043e-07	2.134704e+11	5.011198e+13	1.115610e-06
7.586700e+02	8.212418e+02	5.513745e-07	2.104059e+11	4.968476e+13	1.107859e-06
7.596700e+02	8.225630e+02	5.475447e-07	2.073414e+11	4.925754e+13	1.100107e-06
7.606700e+02	8.238842e+02	5.437149e-07	2.042769e+11	4.883032e+13	1.092355e-06
7.616700e+02	8.252053e+02	5.398851e-07	2.012123e+11	4.840310e+13	1.084603e-06
7.626700e+02	8.265265e+02	5.360553e-07	1.981478e+11	4.797588e+13	1.076852e-06
7.636700e+02	8.278477e+02	5.322255e-07	1.950833e+11	4.754866e+13	1.069100e-06
7.646700e+02	8.291689e+02	5.283957e-07	1.920187e+11	4.712143e+13	1.061348e-06
7.656700e+02	8.304901e+02	5.245660e-07	1.889542e+11	4.669421e+13	1.053596e-06
7.666700e+02	8.318112e+02	5.207362e-07	1.858897e+11	4.626699e+13	1.045845e-06
7.676700e+02	8.331324e+02	5.169064e-07	1.828251e+11	4.583977e+13	1.038093e-06
7.686700e+02	8.344536e+02	5.130766e-07	1.797606e+11	4.541255e+13	1.030341e-06
7.696700e+02	8.357748e+02	5.092468e-07	1.766961e+11	4.498533e+13	1.022589e-06
7.706700e+02	8.370959e+02	5.054170e-07	1.736316e+11	4.455811e+13	1.014838e-06
7.716700e+02	8.384171e+02	5.015872e-07	1.705670e+11	4.413089e+13	1.007086e-06
7.726700e+02	8.397383e+02	4.977574e-07	1.675025e+11	4.370367e+13	9.993341e-07
7.736700e+02	8.410595e+02	4.939277e-07	1.644380e+11	4.327645e+13	9.915823e-07
7.746700e+02	8.423806e+02	4.900979e-07	1.613734e+11	4.284922e+13	9.838306e-07
7.756700e+02	8.437018e+02	4.862681e-07	1.583089e+11	4.242200e+13	9.760789e-07
7.766700e+02	8.450230e+02	4.824383e-07	1.552444e+11	4.199478e+13	9.683271e-07
7.776700e+02	8.463442e+02	4.786085e-07	1.521798e+11	4.156756e+13	9.605754e-07
7.786700e+02	8.476653e+02	4.747787e-07	1.491153e+11	4.114034e+13	9.528236e-07
7.796700e+02	8.489865e+02	4.709489e-07	1.460508e+11	4.071312e+13	9.450719e-07
7.806700e+02	8.503077e+02	4.671191e-07	1.429863e+11	4.028590e+13	9.373201e-07
7.816700e+02	8.516289e+02	4.632894e-07	1.399217e+11	3.985868e+13	9.295684e-07
7.826700e+02	8.529500e+02	4.594596e-07	1.368572e+11	3.943146e+13	9.218167e-07
7.836700e+02	8.542712e+02	4.556298e-07	1.337927e+11	3.900423e+13	9.140649e-07
7.846700e+02	8.555924e+02	4.518000e-07	1.307281e+11	3.857701e+13	9.063132e-07
7.856700e+02	8.569136e+02	4.479702e-07	1.276636e+11	3.814979e+13	8.985614e-07
7.866700e+02	8.582347e+02	4.441404e-07	1.245991e+11	3.772257e+13	8.908097e-07
7.876700e+02	8.595559e+02	4.403106e-07	1.215345e+11	3.729535e+13	8.830579e-07
7.886700e+02	8.608771e+02	4.364809e-07	1.184700e+11	3.686813e+13	8.753062e-07
7.896700e+02	8.621983e+02	4.326511e-07	1.154055e+11	3.644091e+13	8.675544e-07
7.906700e+02	8.635194e+02	4.288213e-07	1.123410e+11	3.601369e+13	8.598027e-07
7.916700e+02	8.648406e+02	4.249915e-07	1.092764e+11	3.558647e+13	8.520510e-07
7.926700e+02	8.661618e+02	4.211617e-07	1.062119e+11	3.515924e+13	8.442992e-07
7.936700e+02	8.674830e+02	4.173319e-07	1.031474e+11	3.473202e+13	8.365475e-07
7.946700e+02	8.688041e+02	4.135021e-07	1.000828e+11	3.430480e+13	8.287957e-07
7.956700e+02	8.701253e+02	4.096723e-07	9.701830e+10	3.387758e+13	8.210440e-07
7.966700e+02	8.714465e+02	4.058426e-07	9.395377e+10	3.345036e+13	8.132922e-07
7.976700e+02	8.727677e+02	4.020128e-07	9.088924e+10	3.302314e+13	8.055405e-07
7.986700e+02	8.735635e+02	3.989179e-07	8.872813e+10	3.269868e+13	7.992832e-07
7.996700e+02	8.734647e+02	3.970743e-07	8.810526e+10	3.254920e+13	7.955706e-07
8.006700e+02	8.733660e+02	3.952307e-07	8.748239e+10	3.239972e+13	7.918580e-07
8.016700e+02	8.732673e+02	3.933871e-07	8.685952e+10	3.225023e+13	7.881454e-07
8.026700e+02	8.731686e+02	3.915435e-07	8.623664e+10	3.210075e+13	7.844327e-07
8.036700e+02	8.730698e+02	3.896999e-07	8.561377e+10	3.195127e+13	7.807201e-07
8.046700e+02	8.729711e+02	3.878563e-07	8.499090e+10	3.180179e+13	7.770075e-07
8.056700e+02	8.728724e+02	3.860127e-07	8.436803e+10	3.165230e+13	7.732948e-07
8.066700e+02	8.727736e+02	3.841691e-07	8.374516e+10	3.150282e+13	7.695822e-07
8.076700e+02	8.726749e+02	3.823255e-07	8.312229e+10	3.135334e+13	7.658696e-07
8.086700e+02	8.725762e+02	3.804819e-07	8.249942e+10	3.120386e+13	7.621570e-07
8.096700e+02	8.724774e+02	3.786383e-07	8.187655e+10	3.105437e+13	7.584443e-07
8.106700e+02	8.723787e+02	3.767947e-07	8.125368e+10	3.090489e+13	7.547317e-07
8.116700e+02	8.722800e+02	3.749511e-07	8.063081e+10	3.075541e+13	7.510191e-07
8.126700e+02	8.721813e+02	3.731075e-07	8.000794e+10	3.060593e+13	7.473065e-07
8.136700e+02	8.720825e+02	3.712639e-07	7.938506e+10	3.045644e+13	7.435938e-07
8.146700e+02	8.719838e+02	3.694203e-07	7.876219e+10	3.030696e+13	7.398812e-07
8.156700e+02	8.718851e+02	3.675767e-07	7.813932e+10	3.015748e+13	7.361686e-07
8.166700e+02	8.717863e+02	3.657331e-07	7.751645e+10	3.000799e+13	7.324560e-07
8.176700e+02	8.716876e+02	3.638895e-07	7.689358e+10	2.985851e+13	7.287433e-07
8.186700e+02	8.715889e+02	3.620459e-07	7.627071e+10	2.970903e+13	7.250307e-07
8.196700e+02	8.714902e+02	3.602023e-07	7.564784e+10	2.955955e+13	7.213181e-07
8.206700e+02	8.713914e+02	3.583587e-07	7.502497e+10	2.941006e+13	7.176055e-07
8.216700e+02	8.712927e+02	3.565151e-07	7.440210e+10	2.926058e+13	7.138928e-07
8.226700e+02	8.711940e+02	3.546715e-07	7.377923e+10	2.911110e+13	7.101802e-07
8.236700e+02	8.710952e+02	3.528279e-07	7.315636e+10	2.896162e+13	7.064676e-07
8.246700e+02	8.709965e+02	3.509843e-07	7.253349e+10	2.881213e+13	7.027550e-07
8.256700e+02	8.708978e+02	3.491407e-07	7.191061e+10	2.866265e+13	6.990423e-07
8.266700e+02	8.707991e+02	3.472971e-07	7.128774e+10	2.851317e+13	6.953297e-07
8.276700e+02	8.707003e+02	3.454535e-07	7.066487e+10	2.836369e+13	6.916171e-07
8.286700e+02	8.706016e+02	3.436100e-07	7.004200e+10	2.821420e+13	6.879045e-07
8.296700e+02	8.705029e+02	3.417664e-07	6.941913e+10	2.806472e+13	6.841918e-07
8.306700e+02	8.704041e+02	3.399228e-07	6.879626e+10	2.791524e+13	6.804792e-07
8.316700e+02	8.703054e+02	3.380792e-07	6.817339e+10	2.776576e+13	6.767666e-07
8.326700e+02	8.702067e+02	3.362356e-07	6.755052e+10	2.761627e+13	6.730540e-07
8.336700e+02	8.701079e+02	3.343920e-07	6.692765e+10	2.746679e+13	6.693413e-07
8.346700e+02	8.700092e+02	3.325484e-07	6.630478e+10	2.731731e+13	6.656287e-07
8.356700e+02	8.699105e+02	3.307048e-07	6.568191e+10	2.716783e+13	6.619161e-07
8.366700e+02	8.698118e+02	3.288612e-07	6.505903e+10	2.701834e+13	6.582035e-07
8.376700e+02	8.697130e+02	3.270176e-07	6.443616e+10	2.686886e+13	6.544908e-07
8.386700e+02	8.696143e+02	3.251740e-07	6.381329e+10	2.671938e+13	6.507782e-07
8.396700e+02	8.695156e+02	3.233304e-07	6.319042e+10	2.656989e+13	6.470656e-07
8.406700e+02	8.694168e+02	3.214868e-07	6.256755e+10	2.642041e+13	6.433530e-07
8.416700e+02	8.693181e+02	3.196432e-07	6.194468e+10	2.627093e+13	6.396403e-07
8.426700e+02	8.692194e+02	3.177996e-07	6.132181e+10	2.612145e+13	6.359277e-07
8.436700e+02	8.691207e+02	3.159560e-07	6.069894e+10	2.597196e+13	6.322151e-07
8.446700e+02	8.690219e+02	3.141124e-07	6.007607e+10	2.582248e+13	6.285025e-07
8.456700e+02	8.689232e+02	3.122688e-07	5.945320e+10	2.567300e+13	6.247898e-07
8.466700e+02	8.688245e+02	3.104252e-07	5.883033e+10	2.552352e+13	6.210772e-07
8.476700e+02	8.687257e+02	3.085816e-07	5.820746e+10	2.537403e+13	6.173646e-07
8.486700e+02	8.686270e+02	3.067380e-07	5.758458e+10	2.522455e+13	6.136519e-07
8.496700e+02	8.685283e+02	3.048944e-07	5.696171e+10	2.507507e+13	6.099393e-07
8.506700e+02	8.684296e+02	3.030508e-07	5.633884e+10	2.492559e+13	6.062267e-07
8.516700e+02	8.683308e+02	3.012072e-07	5.571597e+10	2.477610e+13	6.025141e-07
8.526700e+02	8.682321e+02	2.993636e-07	5.509310e+10	2.462662e+13	5.988014e-07
8.536700e+02	8.681334e+02	2.975200e-07	5.447023e+10	2.447714e+13	5.950888e-07
8.546700e+02	8.680346e+02	2.956764e-07	5.384736e+10	2.432766e+13	5.913762e-07
8.556700e+02	8.679359e+02	2.938328e-07	5.322449e+10	2.417817e+13	5.876636e-07
8.566700e+02	8.678372e+02	2.919892e-07	5.260162e+10	2.402869e+13	5.839509e-07
8.576700e+02	8.677384e+02	2.901456e-07	5.197875e+10	2.387921e+13	5.802383e-07
8.586700e+02	8.676397e+02	2.883020e-07	5.135588e+10	2.372973e+13	5.765257e-07
8.596700e+02	8.675410e+02	2.864584e-07	5.073300e+10	2.358024e+13	5.728131e-07
8.606700e+02	8.674423e+02	2.846148e-07	5.011013e+10	2.343076e+13	5.691004e-07
8.616700e+02	8.673435e+02	2.827712e-07	4.948726e+10	2.328128e+13	5.653878e-07
8.626700e+02	8.672448e+02	2.809276e-07	4.886439e+10	2.313180e+13	5.616752e-07
8.636700e+02	8.671461e+02	2.790840e-07	4.824152e+10	2.298231e+13	5.579626e-07
8.646700e+02	8.670473e+02	2.772404e-07	4.761865e+10	2.283283e+13	5.542499e-07
8.656700e+02	8.669486e+02	2.753969e-07	4.699578e+10	2.268335e+13	5.505373e-07
8.666700e+02	8.668499e+02	2.735533e-07	4.637291e+10	2.253386e+13	5.468247e-07
8.676700e+02	8.667512e+02	2.717097e-07	4.575004e+10	2.238438e+13	5.431121e-07
8.686700e+02	8.666524e+02	2.698661e-07	4.512717e+10	2.223490e+13	5.393994e-07
8.696700e+02	8.665537e+02	2.680225e-07	4.450430e+10	2.208542e+13	5.356868e-07
8.706700e+02	8.664550e+02	2.661789e-07	4.388143e+10	2.193593e+13	5.319742e-07
8.716700e+02	8.663562e+02	2.643353e-07	4.325855e+10	2.178645e+13	5.282616e-07
8.726700e+02	8.662575e+02	2.624917e-07	4.263568e+10	2.163697e+13	5.245489e-07
8.736700e+02	8.661588e+02	2.606481e-07	4.201281e+10	2.148749e+13	5.208363e-07
8.746700e+02	8.660600e+02	2.588045e-07	4.138994e+10	2.133800e+13	5.171237e-07
8.756700e+02	8.659613e+02	2.569609e-07	4.076707e+10	2.118852e+13	5.134111e-07
8.766700e+02	8.658626e+02	2.551173e-07	4.014420e+10	2.103904e+13	5.096984e-07
8.776700e+02	8.657639e+02	2.532737e-07	3.952133e+10	2.088956e+13	5.059858e-07
8.786700e+02	8.656651e+02	2.514301e-07	3.889846e+10	2.074007e+13	5.022732e-07
8.796700e+02	8.655664e+02	2.495865e-07	3.827559e+10	2.059059e+13	4.985606e-07
8.806700e+02	8.654677e+02	2.477429e-07	3.765272e+10	2.044111e+13	4.948479e-07
8.816700e+02	8.653689e+02	2.458993e-07	3.702985e+10	2.029163e+13	4.911353e-07
8.826700e+02	8.652702e+02	2.440557e-07	3.640697e+10	2.014214e+13	4.874227e-07
8.836700e+02	8.651715e+02	2.422121e-07	3.578410e+10	1.999266e+13	4.837101e-07
8.846700e+02	8.650728e+02	2.403685e-07	3.516123e+10	1.984318e+13	4.799974e-07
8.856700e+02	8.649740e+02	2.385249e-07	3.453836e+10	1.969370e+13	4.762848e-07
8.866700e+02	8.648753e+02	2.366813e-07	3.391549e+10	1.954421e+13	4.725722e-07
8.876700e+02	8.647766e+02	2.348377e-07	3.329262e+10	1.939473e+13	4.688595e-07
8.886700e+02	8.646778e+02	2.329941e-07	3.266975e+10	1.924525e+13	4.651469e-07
